agent_type,model,violation_type,example_id,level,language,detection_success,detected_violation_type,actual_violation_type,processing_time,api_call_success
langgraph,gemma3-4b,SRP,SRP_27,EASY,KOTLIN,True,SRP,SRP,0.79,True
langgraph,gemma3-4b,SRP,SRP_28,EASY,KOTLIN,True,SRP,SRP,0.76,True
langgraph,gemma3-4b,SRP,SRP_29,MODERATE,KOTLIN,True,SRP,SRP,1.14,True
langgraph,gemma3-4b,SRP,SRP_30,MODERATE,KOTLIN,True,SRP,SRP,1.31,True
langgraph,gemma3-4b,SRP,SRP_31,MODERATE,KOTLIN,True,SRP,SRP,1.34,True
langgraph,gemma3-4b,SRP,SRP_32,MODERATE,KOTLIN,True,SRP,SRP,1.3,True
langgraph,gemma3-4b,SRP,SRP_33,HARD,KOTLIN,True,SRP,SRP,1.79,True
langgraph,gemma3-4b,SRP,SRP_34,HARD,KOTLIN,True,SRP,SRP,1.76,True
langgraph,gemma3-4b,SRP,SRP_35,HARD,KOTLIN,True,SRP,SRP,1.7,True
langgraph,gemma3-4b,SRP,SRP_36,HARD,KOTLIN,True,SRP,SRP,1.94,True
langgraph,gemma3-4b,SRP,SRP_37,EASY,CSHARP,True,SRP,SRP,0.83,True
langgraph,gemma3-4b,SRP,SRP_38,EASY,CSHARP,True,SRP,SRP,0.82,True
langgraph,gemma3-4b,SRP,SRP_39,EASY,CSHARP,True,SRP,SRP,1.0,True
langgraph,gemma3-4b,SRP,SRP_40,EASY,CSHARP,True,SRP,SRP,0.78,True
langgraph,gemma3-4b,SRP,SRP_41,MODERATE,CSHARP,True,SRP,SRP,1.37,True
langgraph,gemma3-4b,SRP,SRP_42,MODERATE,CSHARP,True,SRP,SRP,1.41,True
langgraph,gemma3-4b,SRP,SRP_43,MODERATE,CSHARP,True,SRP,SRP,1.58,True
langgraph,gemma3-4b,SRP,SRP_44,MODERATE,CSHARP,True,SRP,SRP,1.23,True
langgraph,gemma3-4b,SRP,SRP_45,HARD,CSHARP,True,SRP,SRP,1.82,True
langgraph,gemma3-4b,SRP,SRP_46,HARD,CSHARP,True,SRP,SRP,1.87,True
langgraph,gemma3-4b,SRP,SRP_47,HARD,CSHARP,True,SRP,SRP,1.94,True
langgraph,gemma3-4b,SRP,SRP_48,HARD,CSHARP,True,SRP,SRP,3.23,True
langgraph,gemma3-4b,OCP,OCP_1,EASY,CSHARP,True,OCP,OCP,1.05,True
langgraph,gemma3-4b,OCP,OCP_2,EASY,CSHARP,True,OCP,OCP,1.22,True
langgraph,gemma3-4b,OCP,OCP_3,EASY,CSHARP,True,OCP,OCP,1.25,True
langgraph,gemma3-4b,OCP,OCP_4,EASY,CSHARP,True,OCP,OCP,1.33,True
langgraph,gemma3-4b,OCP,OCP_5,HARD,CSHARP,False,,OCP,1.1,False
langgraph,gemma3-4b,OCP,OCP_6,HARD,CSHARP,False,SRP,OCP,1.69,True
langgraph,gemma3-4b,OCP,OCP_7,HARD,CSHARP,True,OCP,OCP,2.35,True
langgraph,gemma3-4b,OCP,OCP_8,HARD,CSHARP,False,Open/Closed Principle,OCP,2.44,True
langgraph,gemma3-4b,OCP,OCP_9,MODERATE,CSHARP,True,OCP,OCP,1.58,True
langgraph,gemma3-4b,OCP,OCP_10,MODERATE,CSHARP,True,OCP,OCP,1.43,True
langgraph,gemma3-4b,OCP,OCP_11,MODERATE,CSHARP,True,OCP,OCP,1.74,True
langgraph,gemma3-4b,OCP,OCP_12,MODERATE,CSHARP,False,SRP,OCP,1.68,True
langgraph,gemma3-4b,OCP,OCP_13,EASY,JAVA,True,OCP,OCP,1.07,True
langgraph,gemma3-4b,OCP,OCP_14,EASY,JAVA,True,OCP,OCP,1.39,True
langgraph,gemma3-4b,OCP,OCP_15,EASY,JAVA,True,OCP,OCP,1.27,True
langgraph,gemma3-4b,OCP,OCP_16,EASY,JAVA,True,OCP,OCP,1.32,True
langgraph,gemma3-4b,OCP,OCP_17,HARD,JAVA,True,OCP,OCP,2.09,True
langgraph,gemma3-4b,OCP,OCP_18,HARD,JAVA,True,OCP,OCP,1.75,True
langgraph,gemma3-4b,OCP,OCP_19,HARD,JAVA,True,OCP,OCP,1.95,True
langgraph,gemma3-4b,OCP,OCP_20,HARD,JAVA,True,OCP,OCP,2.01,True
langgraph,gemma3-4b,OCP,OCP_21,MODERATE,JAVA,True,OCP,OCP,1.46,True
langgraph,gemma3-4b,OCP,OCP_22,MODERATE,JAVA,True,OCP,OCP,1.18,True
langgraph,gemma3-4b,OCP,OCP_23,MODERATE,JAVA,True,OCP,OCP,1.8,True
langgraph,gemma3-4b,OCP,OCP_24,MODERATE,JAVA,False,SRP,OCP,1.8,True
langgraph,gemma3-4b,OCP,OCP_25,EASY,KOTLIN,True,OCP,OCP,1.43,True
langgraph,gemma3-4b,OCP,OCP_26,EASY,KOTLIN,True,OCP,OCP,1.13,True
langgraph,gemma3-4b,OCP,OCP_27,EASY,KOTLIN,True,OCP,OCP,1.21,True
langgraph,gemma3-4b,OCP,OCP_28,EASY,KOTLIN,True,OCP,OCP,1.31,True
langgraph,gemma3-4b,OCP,OCP_29,HARD,KOTLIN,True,OCP,OCP,2.09,True
langgraph,gemma3-4b,OCP,OCP_30,HARD,KOTLIN,False,SRP,OCP,1.59,True
langgraph,gemma3-4b,OCP,OCP_31,HARD,KOTLIN,True,OCP,OCP,1.98,True
langgraph,gemma3-4b,OCP,OCP_32,HARD,KOTLIN,False,SRP,OCP,1.87,True
langgraph,gemma3-4b,OCP,OCP_33,MODERATE,KOTLIN,True,OCP,OCP,1.49,True
langgraph,gemma3-4b,OCP,OCP_34,MODERATE,KOTLIN,True,OCP,OCP,1.36,True
langgraph,gemma3-4b,OCP,OCP_35,MODERATE,KOTLIN,True,OCP,OCP,1.73,True
langgraph,gemma3-4b,OCP,OCP_36,MODERATE,KOTLIN,False,SRP,OCP,1.62,True
langgraph,gemma3-4b,OCP,OCP_37,EASY,PYTHON,True,OCP,OCP,1.19,True
langgraph,gemma3-4b,OCP,OCP_38,EASY,PYTHON,True,OCP,OCP,1.14,True
langgraph,gemma3-4b,OCP,OCP_39,EASY,PYTHON,True,OCP,OCP,1.13,True
langgraph,gemma3-4b,OCP,OCP_40,EASY,PYTHON,True,OCP,OCP,1.15,True
langgraph,gemma3-4b,OCP,OCP_41,HARD,PYTHON,False,Open/Closed Principle (OCP),OCP,2.0,True
langgraph,gemma3-4b,OCP,OCP_42,HARD,PYTHON,True,OCP,OCP,1.72,True
langgraph,gemma3-4b,OCP,OCP_43,HARD,PYTHON,False,Open/Closed Principle (OCP),OCP,2.1,True
langgraph,gemma3-4b,OCP,OCP_44,HARD,PYTHON,False,Open/Closed Principle (OCP),OCP,2.24,True
langgraph,gemma3-4b,OCP,OCP_45,MODERATE,PYTHON,True,OCP,OCP,1.34,True
langgraph,gemma3-4b,OCP,OCP_46,MODERATE,PYTHON,True,OCP,OCP,1.1,True
langgraph,gemma3-4b,OCP,OCP_47,MODERATE,PYTHON,False,Open/Closed Principle,OCP,1.87,True
langgraph,gemma3-4b,OCP,OCP_48,MODERATE,PYTHON,False,SRP,OCP,1.59,True
langgraph,gemma3-4b,LSP,LSP_1,EASY,JAVA,True,LSP,LSP,1.11,True
langgraph,gemma3-4b,LSP,LSP_2,EASY,PYTHON,False,SRP,LSP,1.11,True
langgraph,gemma3-4b,LSP,LSP_3,EASY,KOTLIN,True,LSP,LSP,0.91,True
langgraph,gemma3-4b,LSP,LSP_4,EASY,C#,True,LSP,LSP,1.12,True
langgraph,gemma3-4b,LSP,LSP_5,MODERATE,JAVA,False,OCP,LSP,1.26,True
langgraph,gemma3-4b,LSP,LSP_6,MODERATE,PYTHON,False,OCP,LSP,1.2,True
langgraph,gemma3-4b,LSP,LSP_7,MODERATE,KOTLIN,False,OCP,LSP,1.17,True
langgraph,gemma3-4b,LSP,LSP_8,MODERATE,C#,False,OCP,LSP,1.59,True
langgraph,gemma3-4b,LSP,LSP_9,HARD,JAVA,False,OCP,LSP,1.75,True
langgraph,gemma3-4b,LSP,LSP_10,HARD,PYTHON,False,Open/Closed Principle (OCP),LSP,1.84,True
langgraph,gemma3-4b,LSP,LSP_11,HARD,KOTLIN,False,SRP,LSP,1.51,True
langgraph,gemma3-4b,LSP,LSP_12,HARD,C#,False,Open/Closed Principle,LSP,1.64,True
langgraph,gemma3-4b,LSP,LSP_13,EASY,JAVA,False,OCP,LSP,1.15,True
langgraph,gemma3-4b,LSP,LSP_14,EASY,PYTHON,False,SRP,LSP,0.96,True
langgraph,gemma3-4b,LSP,LSP_15,EASY,KOTLIN,False,SRP,LSP,1.08,True
langgraph,gemma3-4b,LSP,LSP_16,EASY,C#,False,OCP,LSP,1.22,True
langgraph,gemma3-4b,LSP,LSP_17,MODERATE,JAVA,False,SRP,LSP,1.11,True
langgraph,gemma3-4b,LSP,LSP_18,MODERATE,PYTHON,False,SRP,LSP,1.43,True
langgraph,gemma3-4b,LSP,LSP_19,MODERATE,KOTLIN,False,SRP,LSP,1.18,True
langgraph,gemma3-4b,LSP,LSP_20,MODERATE,C#,False,SRP,LSP,1.17,True
langgraph,gemma3-4b,LSP,LSP_21,HARD,JAVA,False,SRP,LSP,1.47,True
langgraph,gemma3-4b,LSP,LSP_22,HARD,PYTHON,False,SRP,LSP,1.47,True
langgraph,gemma3-4b,LSP,LSP_23,HARD,KOTLIN,False,SRP,LSP,1.5,True
langgraph,gemma3-4b,LSP,LSP_24,HARD,C#,False,SRP,LSP,1.61,True
langgraph,gemma3-4b,LSP,LSP_25,EASY,JAVA,False,SRP,LSP,1.01,True
langgraph,gemma3-4b,LSP,LSP_26,EASY,PYTHON,False,SRP,LSP,1.1,True
langgraph,gemma3-4b,LSP,LSP_27,EASY,KOTLIN,False,OCP,LSP,1.33,True
langgraph,gemma3-4b,LSP,LSP_28,EASY,C#,False,DIP,LSP,1.07,True
langgraph,gemma3-4b,LSP,LSP_29,MODERATE,JAVA,False,SRP,LSP,1.28,True
langgraph,gemma3-4b,LSP,LSP_30,MODERATE,PYTHON,False,OCP,LSP,1.55,True
langgraph,gemma3-4b,LSP,LSP_31,MODERATE,KOTLIN,False,OCP,LSP,1.55,True
langgraph,gemma3-4b,LSP,LSP_32,MODERATE,C#,False,OCP,LSP,1.42,True
langgraph,gemma3-4b,LSP,LSP_33,HARD,JAVA,False,SRP,LSP,1.47,True
langgraph,gemma3-4b,LSP,LSP_34,HARD,PYTHON,False,SRP,LSP,1.84,True
langgraph,gemma3-4b,LSP,LSP_35,HARD,KOTLIN,False,SRP,LSP,1.72,True
langgraph,gemma3-4b,LSP,LSP_36,HARD,C#,False,SRP,LSP,1.81,True
langgraph,gemma3-4b,LSP,LSP_37,EASY,JAVA,False,SRP,LSP,1.12,True
langgraph,gemma3-4b,LSP,LSP_38,EASY,PYTHON,False,SRP,LSP,0.94,True
langgraph,gemma3-4b,LSP,LSP_39,EASY,KOTLIN,False,SRP,LSP,1.12,True
langgraph,gemma3-4b,LSP,LSP_40,EASY,C#,False,OCP,LSP,1.63,True
langgraph,gemma3-4b,LSP,LSP_41,MODERATE,JAVA,False,SRP,LSP,1.42,True
langgraph,gemma3-4b,LSP,LSP_42,MODERATE,PYTHON,False,SRP,LSP,1.41,True
langgraph,gemma3-4b,LSP,LSP_43,MODERATE,KOTLIN,False,SRP,LSP,1.07,True
langgraph,gemma3-4b,LSP,LSP_44,MODERATE,C#,False,SRP,LSP,1.31,True
langgraph,gemma3-4b,LSP,LSP_45,HARD,JAVA,False,SRP,LSP,1.61,True
langgraph,gemma3-4b,LSP,LSP_46,HARD,PYTHON,False,SRP,LSP,1.64,True
langgraph,gemma3-4b,LSP,LSP_47,HARD,KOTLIN,False,SRP,LSP,1.59,True
langgraph,gemma3-4b,LSP,LSP_48,HARD,C#,False,SRP,LSP,1.68,True
langgraph,gemma3-4b,ISP,ISP_1,EASY,CSHARP,False,SRP,ISP,1.32,True
langgraph,gemma3-4b,ISP,ISP_2,EASY,CSHARP,False,SRP,ISP,1.22,True
langgraph,gemma3-4b,ISP,ISP_3,EASY,CSHARP,False,SRP,ISP,0.95,True
langgraph,gemma3-4b,ISP,ISP_4,EASY,CSHARP,False,OCP,ISP,1.24,True
langgraph,gemma3-4b,ISP,ISP_5,HARD,CSHARP,False,OCP,ISP,1.73,True
langgraph,gemma3-4b,ISP,ISP_6,HARD,CSHARP,False,OCP,ISP,1.57,True
langgraph,gemma3-4b,ISP,ISP_7,HARD,CSHARP,False,,ISP,2.6,False
langgraph,gemma3-4b,ISP,ISP_8,HARD,CSHARP,False,OCP,ISP,1.48,True
langgraph,gemma3-4b,ISP,ISP_9,MODERATE,CSHARP,False,OCP,ISP,1.44,True
langgraph,gemma3-4b,ISP,ISP_10,MODERATE,CSHARP,False,SRP,ISP,1.45,True
langgraph,gemma3-4b,ISP,ISP_11,MODERATE,CSHARP,False,OCP,ISP,1.19,True
langgraph,gemma3-4b,ISP,ISP_12,MODERATE,CSHARP,False,OCP,ISP,1.49,True
langgraph,gemma3-4b,ISP,ISP_13,EASY,JAVA,False,OCP,ISP,1.11,True
langgraph,gemma3-4b,ISP,ISP_14,EASY,JAVA,False,SRP,ISP,1.36,True
langgraph,gemma3-4b,ISP,ISP_15,EASY,JAVA,False,OCP,ISP,1.18,True
langgraph,gemma3-4b,ISP,ISP_16,EASY,JAVA,False,LSP,ISP,1.13,True
langgraph,gemma3-4b,ISP,ISP_17,HARD,JAVA,False,OCP,ISP,1.86,True
langgraph,gemma3-4b,ISP,ISP_18,HARD,JAVA,False,OCP,ISP,1.68,True
langgraph,gemma3-4b,ISP,ISP_19,HARD,JAVA,False,OCP,ISP,2.08,True
langgraph,gemma3-4b,ISP,ISP_20,HARD,JAVA,False,OCP,ISP,1.97,True
langgraph,gemma3-4b,ISP,ISP_21,MODERATE,JAVA,False,OCP,ISP,1.62,True
langgraph,gemma3-4b,ISP,ISP_22,MODERATE,JAVA,False,SRP,ISP,1.53,True
langgraph,gemma3-4b,ISP,ISP_23,MODERATE,JAVA,False,OCP,ISP,1.71,True
langgraph,gemma3-4b,ISP,ISP_24,MODERATE,JAVA,False,OCP,ISP,1.6,True
langgraph,gemma3-4b,ISP,ISP_25,EASY,KOTLIN,False,OCP,ISP,1.17,True
langgraph,gemma3-4b,ISP,ISP_26,EASY,KOTLIN,False,SRP,ISP,1.29,True
langgraph,gemma3-4b,ISP,ISP_27,EASY,KOTLIN,False,SRP,ISP,1.09,True
langgraph,gemma3-4b,ISP,ISP_28,EASY,KOTLIN,False,LSP,ISP,1.26,True
langgraph,gemma3-4b,ISP,ISP_29,HARD,KOTLIN,False,OCP,ISP,1.67,True
langgraph,gemma3-4b,ISP,ISP_30,HARD,KOTLIN,False,OCP,ISP,1.5,True
langgraph,gemma3-4b,ISP,ISP_31,HARD,KOTLIN,False,SRP,ISP,1.93,True
langgraph,gemma3-4b,ISP,ISP_32,HARD,KOTLIN,False,OCP,ISP,1.7,True
langgraph,gemma3-4b,ISP,ISP_33,MODERATE,KOTLIN,False,OCP,ISP,1.48,True
langgraph,gemma3-4b,ISP,ISP_34,MODERATE,KOTLIN,False,Open/Closed Principle (OCP),ISP,1.84,True
langgraph,gemma3-4b,ISP,ISP_35,MODERATE,KOTLIN,False,OCP,ISP,1.29,True
langgraph,gemma3-4b,ISP,ISP_36,MODERATE,KOTLIN,False,OCP,ISP,1.46,True
langgraph,gemma3-4b,ISP,ISP_37,EASY,PYTHON,False,SRP,ISP,1.37,True
langgraph,gemma3-4b,ISP,ISP_38,EASY,PYTHON,False,OCP,ISP,1.9,True
langgraph,gemma3-4b,ISP,ISP_39,EASY,PYTHON,False,DIP,ISP,1.09,True
langgraph,gemma3-4b,ISP,ISP_40,EASY,PYTHON,False,OCP,ISP,1.52,True
langgraph,gemma3-4b,ISP,ISP_41,HARD,PYTHON,False,OCP,ISP,1.71,True
langgraph,gemma3-4b,ISP,ISP_42,HARD,PYTHON,False,SRP,ISP,1.88,True
langgraph,gemma3-4b,ISP,ISP_43,HARD,PYTHON,False,SRP,ISP,2.35,True
langgraph,gemma3-4b,ISP,ISP_44,HARD,PYTHON,False,OCP,ISP,1.73,True
langgraph,gemma3-4b,ISP,ISP_45,MODERATE,PYTHON,False,Open/Closed Principle,ISP,1.81,True
langgraph,gemma3-4b,ISP,ISP_46,MODERATE,PYTHON,False,SRP,ISP,1.51,True
langgraph,gemma3-4b,ISP,ISP_47,MODERATE,PYTHON,False,OCP,ISP,1.27,True
langgraph,gemma3-4b,ISP,ISP_48,MODERATE,PYTHON,False,OCP,ISP,1.48,True
langgraph,gemma3-4b,DIP,DIP_1,EASY,JAVA,False,SRP,DIP,1.14,True
langgraph,gemma3-4b,DIP,DIP_2,EASY,PYTHON,False,SRP,DIP,1.17,True
langgraph,gemma3-4b,DIP,DIP_3,EASY,KOTLIN,False,SRP,DIP,1.07,True
langgraph,gemma3-4b,DIP,DIP_4,EASY,C#,True,DIP,DIP,0.94,True
langgraph,gemma3-4b,DIP,DIP_5,MODERATE,JAVA,False,SRP,DIP,1.2,True
langgraph,gemma3-4b,DIP,DIP_6,MODERATE,PYTHON,False,SRP,DIP,1.19,True
langgraph,gemma3-4b,DIP,DIP_7,MODERATE,KOTLIN,False,SRP,DIP,1.06,True
langgraph,gemma3-4b,DIP,DIP_8,MODERATE,C#,False,SRP,DIP,1.32,True
langgraph,gemma3-4b,DIP,DIP_9,HARD,JAVA,False,SRP,DIP,1.66,True
langgraph,gemma3-4b,DIP,DIP_10,HARD,PYTHON,False,SRP,DIP,1.73,True
langgraph,gemma3-4b,DIP,DIP_11,HARD,KOTLIN,False,SRP,DIP,1.59,True
langgraph,gemma3-4b,DIP,DIP_12,HARD,C#,False,SRP,DIP,1.66,True
langgraph,gemma3-4b,DIP,DIP_13,EASY,JAVA,False,SRP,DIP,1.01,True
langgraph,gemma3-4b,DIP,DIP_14,EASY,PYTHON,False,SRP,DIP,1.23,True
langgraph,gemma3-4b,DIP,DIP_15,EASY,KOTLIN,False,SRP,DIP,1.06,True
langgraph,gemma3-4b,DIP,DIP_16,EASY,C#,False,SRP,DIP,1.16,True
langgraph,gemma3-4b,DIP,DIP_17,MODERATE,JAVA,False,OCP,DIP,1.19,True
langgraph,gemma3-4b,DIP,DIP_18,MODERATE,PYTHON,False,OCP,DIP,1.17,True
langgraph,gemma3-4b,DIP,DIP_19,MODERATE,KOTLIN,False,OCP,DIP,1.38,True
langgraph,gemma3-4b,DIP,DIP_20,MODERATE,C#,False,OCP,DIP,1.19,True
langgraph,gemma3-4b,DIP,DIP_21,HARD,JAVA,False,SRP,DIP,1.58,True
langgraph,gemma3-4b,DIP,DIP_22,HARD,PYTHON,False,SRP,DIP,1.31,True
langgraph,gemma3-4b,DIP,DIP_23,HARD,KOTLIN,False,SRP,DIP,1.5,True
langgraph,gemma3-4b,DIP,DIP_24,HARD,C#,False,SRP,DIP,1.76,True
langgraph,gemma3-4b,DIP,DIP_25,EASY,JAVA,False,SRP,DIP,1.0,True
langgraph,gemma3-4b,DIP,DIP_26,EASY,PYTHON,False,SRP,DIP,1.04,True
langgraph,gemma3-4b,DIP,DIP_27,EASY,KOTLIN,False,SRP,DIP,1.09,True
langgraph,gemma3-4b,DIP,DIP_28,EASY,C#,False,SRP,DIP,0.95,True
langgraph,gemma3-4b,DIP,DIP_29,MODERATE,JAVA,False,SRP,DIP,1.3,True
langgraph,gemma3-4b,DIP,DIP_30,MODERATE,PYTHON,False,SRP,DIP,1.27,True
langgraph,gemma3-4b,DIP,DIP_31,MODERATE,KOTLIN,False,SRP,DIP,1.23,True
langgraph,gemma3-4b,DIP,DIP_32,MODERATE,C#,False,SRP,DIP,1.24,True
langgraph,gemma3-4b,DIP,DIP_33,HARD,JAVA,False,SRP,DIP,1.53,True
langgraph,gemma3-4b,DIP,DIP_34,HARD,PYTHON,False,Single Responsibility Principle,DIP,1.56,True
langgraph,gemma3-4b,DIP,DIP_35,HARD,KOTLIN,False,SRP,DIP,1.65,True
langgraph,gemma3-4b,DIP,DIP_36,HARD,C#,False,SRP,DIP,1.78,True
langgraph,gemma3-4b,DIP,DIP_37,EASY,JAVA,False,SRP,DIP,1.15,True
langgraph,gemma3-4b,DIP,DIP_38,EASY,PYTHON,False,SRP,DIP,1.22,True
langgraph,gemma3-4b,DIP,DIP_39,EASY,KOTLIN,False,SRP,DIP,1.17,True
langgraph,gemma3-4b,DIP,DIP_40,EASY,C#,False,SRP,DIP,1.38,True
langgraph,gemma3-4b,DIP,DIP_41,MODERATE,JAVA,False,SRP,DIP,1.35,True
langgraph,gemma3-4b,DIP,DIP_42,MODERATE,PYTHON,False,SRP,DIP,1.13,True
langgraph,gemma3-4b,DIP,DIP_43,MODERATE,KOTLIN,False,SRP,DIP,1.3,True
langgraph,gemma3-4b,DIP,DIP_44,MODERATE,C#,False,SRP,DIP,1.32,True
langgraph,gemma3-4b,DIP,DIP_45,HARD,JAVA,False,SRP,DIP,1.24,True
langgraph,gemma3-4b,DIP,DIP_46,HARD,PYTHON,False,SRP,DIP,1.45,True
langgraph,gemma3-4b,DIP,DIP_47,HARD,KOTLIN,False,SRP,DIP,1.44,True
langgraph,gemma3-4b,DIP,DIP_48,HARD,C#,False,SRP,DIP,1.38,True
langgraph,llama3-1-8b,SRP,SRP_1,EASY,JAVA,True,SRP,SRP,5.93,True
langgraph,llama3-1-8b,SRP,SRP_2,EASY,JAVA,True,SRP,SRP,1.19,True
langgraph,llama3-1-8b,SRP,SRP_3,EASY,JAVA,True,SRP,SRP,0.96,True
langgraph,llama3-1-8b,SRP,SRP_4,EASY,JAVA,True,SRP,SRP,1.16,True
langgraph,llama3-1-8b,SRP,SRP_5,MODERATE,JAVA,True,SRP,SRP,1.78,True
langgraph,llama3-1-8b,SRP,SRP_6,MODERATE,JAVA,True,SRP,SRP,2.19,True
langgraph,llama3-1-8b,SRP,SRP_7,MODERATE,JAVA,True,SRP,SRP,1.99,True
langgraph,llama3-1-8b,SRP,SRP_8,MODERATE,JAVA,True,SRP,SRP,1.75,True
langgraph,llama3-1-8b,SRP,SRP_9,HARD,JAVA,True,SRP,SRP,2.96,True
langgraph,llama3-1-8b,SRP,SRP_10,HARD,JAVA,True,SRP,SRP,3.03,True
langgraph,llama3-1-8b,SRP,SRP_11,HARD,JAVA,True,SRP,SRP,3.11,True
langgraph,llama3-1-8b,SRP,SRP_12,HARD,JAVA,True,SRP,SRP,3.93,True
langgraph,llama3-1-8b,SRP,SRP_13,EASY,PYTHON,True,SRP,SRP,0.95,True
langgraph,llama3-1-8b,SRP,SRP_14,EASY,PYTHON,True,SRP,SRP,1.16,True
langgraph,llama3-1-8b,SRP,SRP_15,EASY,PYTHON,True,SRP,SRP,0.95,True
langgraph,llama3-1-8b,SRP,SRP_16,EASY,PYTHON,True,SRP,SRP,0.95,True
langgraph,llama3-1-8b,SRP,SRP_17,MODERATE,PYTHON,True,SRP,SRP,1.84,True
langgraph,llama3-1-8b,SRP,SRP_18,MODERATE,PYTHON,True,SRP,SRP,1.92,True
langgraph,llama3-1-8b,SRP,SRP_19,MODERATE,PYTHON,True,SRP,SRP,2.02,True
langgraph,llama3-1-8b,SRP,SRP_20,MODERATE,PYTHON,True,SRP,SRP,1.71,True
langgraph,llama3-1-8b,SRP,SRP_21,HARD,PYTHON,True,SRP,SRP,2.32,True
langgraph,llama3-1-8b,SRP,SRP_22,HARD,PYTHON,True,SRP,SRP,2.7,True
langgraph,llama3-1-8b,SRP,SRP_23,HARD,PYTHON,True,SRP,SRP,2.54,True
langgraph,llama3-1-8b,SRP,SRP_24,HARD,PYTHON,True,SRP,SRP,2.98,True
langgraph,llama3-1-8b,SRP,SRP_25,EASY,KOTLIN,True,SRP,SRP,0.94,True
langgraph,llama3-1-8b,SRP,SRP_26,EASY,KOTLIN,True,SRP,SRP,0.95,True
langgraph,llama3-1-8b,SRP,SRP_27,EASY,KOTLIN,True,SRP,SRP,0.95,True
langgraph,llama3-1-8b,SRP,SRP_28,EASY,KOTLIN,True,SRP,SRP,1.11,True
langgraph,llama3-1-8b,SRP,SRP_29,MODERATE,KOTLIN,True,SRP,SRP,1.62,True
langgraph,llama3-1-8b,SRP,SRP_30,MODERATE,KOTLIN,True,SRP,SRP,2.02,True
langgraph,llama3-1-8b,SRP,SRP_31,MODERATE,KOTLIN,True,SRP,SRP,2.57,True
langgraph,llama3-1-8b,SRP,SRP_32,MODERATE,KOTLIN,True,SRP,SRP,1.75,True
langgraph,llama3-1-8b,SRP,SRP_33,HARD,KOTLIN,True,SRP,SRP,2.55,True
langgraph,llama3-1-8b,SRP,SRP_34,HARD,KOTLIN,True,SRP,SRP,3.46,True
langgraph,llama3-1-8b,SRP,SRP_35,HARD,KOTLIN,True,SRP,SRP,2.41,True
langgraph,llama3-1-8b,SRP,SRP_36,HARD,KOTLIN,True,SRP,SRP,3.17,True
langgraph,llama3-1-8b,SRP,SRP_37,EASY,CSHARP,True,SRP,SRP,1.15,True
langgraph,llama3-1-8b,SRP,SRP_38,EASY,CSHARP,True,SRP,SRP,1.18,True
langgraph,llama3-1-8b,SRP,SRP_39,EASY,CSHARP,True,SRP,SRP,0.96,True
langgraph,llama3-1-8b,SRP,SRP_40,EASY,CSHARP,True,SRP,SRP,1.17,True
langgraph,llama3-1-8b,SRP,SRP_41,MODERATE,CSHARP,True,SRP,SRP,1.69,True
langgraph,llama3-1-8b,SRP,SRP_42,MODERATE,CSHARP,True,SRP,SRP,2.16,True
langgraph,llama3-1-8b,SRP,SRP_43,MODERATE,CSHARP,True,SRP,SRP,1.93,True
langgraph,llama3-1-8b,SRP,SRP_44,MODERATE,CSHARP,True,SRP,SRP,1.77,True
langgraph,llama3-1-8b,SRP,SRP_45,HARD,CSHARP,True,SRP,SRP,2.48,True
langgraph,llama3-1-8b,SRP,SRP_46,HARD,CSHARP,True,SRP,SRP,2.88,True
langgraph,llama3-1-8b,SRP,SRP_47,HARD,CSHARP,True,SRP,SRP,3.03,True
langgraph,llama3-1-8b,SRP,SRP_48,HARD,CSHARP,True,SRP,SRP,3.4,True
langgraph,llama3-1-8b,OCP,OCP_1,EASY,CSHARP,True,OCP,OCP,1.21,True
langgraph,llama3-1-8b,OCP,OCP_2,EASY,CSHARP,True,OCP,OCP,1.15,True
langgraph,llama3-1-8b,OCP,OCP_3,EASY,CSHARP,True,OCP,OCP,1.13,True
langgraph,llama3-1-8b,OCP,OCP_4,EASY,CSHARP,True,OCP,OCP,1.2,True
langgraph,llama3-1-8b,OCP,OCP_5,HARD,CSHARP,True,OCP,OCP,3.75,True
langgraph,llama3-1-8b,OCP,OCP_6,HARD,CSHARP,True,OCP,OCP,2.78,True
langgraph,llama3-1-8b,OCP,OCP_7,HARD,CSHARP,True,OCP,OCP,3.6,True
langgraph,llama3-1-8b,OCP,OCP_8,HARD,CSHARP,True,OCP,OCP,3.53,True
langgraph,llama3-1-8b,OCP,OCP_9,MODERATE,CSHARP,True,OCP,OCP,1.87,True
langgraph,llama3-1-8b,OCP,OCP_10,MODERATE,CSHARP,True,OCP,OCP,1.34,True
langgraph,llama3-1-8b,OCP,OCP_11,MODERATE,CSHARP,True,OCP,OCP,2.34,True
langgraph,llama3-1-8b,OCP,OCP_12,MODERATE,CSHARP,True,OCP,OCP,2.79,True
langgraph,llama3-1-8b,OCP,OCP_13,EASY,JAVA,True,OCP,OCP,1.23,True
langgraph,llama3-1-8b,OCP,OCP_14,EASY,JAVA,True,OCP,OCP,1.15,True
langgraph,llama3-1-8b,OCP,OCP_15,EASY,JAVA,True,OCP,OCP,1.13,True
langgraph,llama3-1-8b,OCP,OCP_16,EASY,JAVA,True,OCP,OCP,1.16,True
langgraph,llama3-1-8b,OCP,OCP_17,HARD,JAVA,True,OCP,OCP,3.63,True
