config,label,example_id,level,language,actual,pred1,pred2,top1_correct,top2_correct,reciprocal_rank,correct_position,processing_time_s,detected_count,gt_detected_anywhere,all_detected_types
diff_eval,Diff Eval (9B),ISP_24,MODERATE,JAVA,ISP,ISP,LSP,True,True,1.0000,1,467.8200,4.0000,True,"SRP,LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_25,EASY,KOTLIN,ISP,ISP,LSP,True,True,1.0000,1,198.9400,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_26,EASY,KOTLIN,ISP,LSP,ISP,False,True,0.5000,2,273.1100,4.0000,True,"SRP,LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_27,EASY,KOTLIN,ISP,ISP,SRP,True,True,1.0000,1,178.3900,3.0000,True,"SRP,LSP,ISP"
diff_eval,Diff Eval (9B),ISP_28,EASY,KOTLIN,ISP,ISP,LSP,True,True,1.0000,1,139.7600,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_29,HARD,KOTLIN,ISP,ISP,OCP,True,True,1.0000,1,725.4500,3.0000,True,"OCP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_30,HARD,KOTLIN,ISP,ISP,LSP,True,True,1.0000,1,763.6400,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_31,HARD,KOTLIN,ISP,ISP,DIP,True,True,1.0000,1,697.7500,2.0000,True,"ISP,DIP"
diff_eval,Diff Eval (9B),ISP_32,HARD,KOTLIN,ISP,ISP,LSP,True,True,1.0000,1,665.6900,4.0000,True,"SRP,LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_33,MODERATE,KOTLIN,ISP,ISP,LSP,True,True,1.0000,1,439.2000,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_34,MODERATE,KOTLIN,ISP,LSP,ISP,False,True,0.5000,2,496.4100,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_35,MODERATE,KOTLIN,ISP,ISP,SRP,True,True,1.0000,1,280.1600,3.0000,True,"SRP,LSP,ISP"
diff_eval,Diff Eval (9B),ISP_36,MODERATE,KOTLIN,ISP,,,False,False,0.0000,0,367.8300,0.0000,False,
diff_eval,Diff Eval (9B),ISP_37,EASY,PYTHON,ISP,ISP,LSP,True,True,1.0000,1,203.5800,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_38,EASY,PYTHON,ISP,LSP,ISP,False,True,0.5000,2,283.2100,3.0000,True,"SRP,LSP,ISP"
diff_eval,Diff Eval (9B),ISP_39,EASY,PYTHON,ISP,ISP,SRP,True,True,1.0000,1,176.6600,3.0000,True,"SRP,LSP,ISP"
diff_eval,Diff Eval (9B),ISP_40,EASY,PYTHON,ISP,LSP,ISP,False,True,0.5000,2,141.2900,3.0000,True,"SRP,LSP,ISP"
diff_eval,Diff Eval (9B),ISP_41,HARD,PYTHON,ISP,ISP,OCP,True,True,1.0000,1,944.4700,2.0000,True,"OCP,ISP"
diff_eval,Diff Eval (9B),ISP_42,HARD,PYTHON,ISP,LSP,ISP,False,True,0.5000,2,751.7900,2.0000,True,"LSP,ISP"
diff_eval,Diff Eval (9B),ISP_43,HARD,PYTHON,ISP,ISP,DIP,True,True,1.0000,1,801.6700,3.0000,True,"OCP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_44,HARD,PYTHON,ISP,ISP,DIP,True,True,1.0000,1,747.3200,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_45,MODERATE,PYTHON,ISP,ISP,LSP,True,True,1.0000,1,484.2100,3.0000,True,"LSP,ISP,DIP"
diff_eval,Diff Eval (9B),ISP_46,MODERATE,PYTHON,ISP,ISP,LSP,True,True,1.0000,1,554.6300,2.0000,True,"LSP,ISP"
diff_eval,Diff Eval (9B),ISP_47,MODERATE,PYTHON,ISP,ISP,,True,True,1.0000,1,280.7900,1.0000,True,ISP
diff_eval,Diff Eval (9B),ISP_48,MODERATE,PYTHON,ISP,ISP,LSP,True,True,1.0000,1,387.3100,4.0000,True,"SRP,LSP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_1,EASY,JAVA,DIP,DIP,OCP,True,True,1.0000,1,146.1500,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_2,EASY,PYTHON,DIP,DIP,SRP,True,True,1.0000,1,153.9900,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_3,EASY,KOTLIN,DIP,DIP,OCP,True,True,1.0000,1,137.6400,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_4,EASY,C#,DIP,DIP,OCP,True,True,1.0000,1,148.5100,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_5,MODERATE,JAVA,DIP,DIP,SRP,True,True,1.0000,1,267.8700,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_6,MODERATE,PYTHON,DIP,SRP,DIP,False,True,0.5000,2,224.7400,3.0000,True,"SRP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_7,MODERATE,KOTLIN,DIP,,,False,False,0.0000,0,232.2300,0.0000,False,
diff_eval,Diff Eval (9B),DIP_8,MODERATE,C#,DIP,SRP,DIP,False,True,0.5000,2,279.2000,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_9,HARD,JAVA,DIP,DIP,SRP,True,True,1.0000,1,566.7100,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_10,HARD,PYTHON,DIP,DIP,ISP,True,True,1.0000,1,501.0400,2.0000,True,"ISP,DIP"
diff_eval,Diff Eval (9B),DIP_11,HARD,KOTLIN,DIP,SRP,DIP,False,True,0.5000,2,552.5900,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_12,HARD,C#,DIP,DIP,SRP,True,True,1.0000,1,601.0500,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_13,EASY,JAVA,DIP,DIP,OCP,True,True,1.0000,1,145.7800,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_14,EASY,PYTHON,DIP,DIP,OCP,True,True,1.0000,1,132.1900,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_15,EASY,KOTLIN,DIP,DIP,OCP,True,True,1.0000,1,131.3600,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_16,EASY,C#,DIP,DIP,OCP,True,True,1.0000,1,130.0800,4.0000,True,"SRP,OCP,LSP,DIP"
diff_eval,Diff Eval (9B),DIP_17,MODERATE,JAVA,DIP,SRP,DIP,False,True,0.5000,2,228.8100,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_18,MODERATE,PYTHON,DIP,SRP,DIP,False,True,0.5000,2,201.7700,5.0000,True,"SRP,OCP,LSP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_19,MODERATE,KOTLIN,DIP,OCP,DIP,False,True,0.5000,2,208.2900,4.0000,True,"SRP,OCP,LSP,DIP"
diff_eval,Diff Eval (9B),DIP_20,MODERATE,C#,DIP,DIP,OCP,True,True,1.0000,1,227.8000,2.0000,True,"OCP,DIP"
diff_eval,Diff Eval (9B),DIP_21,HARD,JAVA,DIP,OCP,DIP,False,True,0.5000,2,575.2400,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_22,HARD,PYTHON,DIP,OCP,DIP,False,True,0.5000,2,553.3200,4.0000,True,"SRP,OCP,LSP,DIP"
diff_eval,Diff Eval (9B),DIP_23,HARD,KOTLIN,DIP,DIP,OCP,True,True,1.0000,1,551.1100,4.0000,True,"SRP,OCP,LSP,DIP"
diff_eval,Diff Eval (9B),DIP_24,HARD,C#,DIP,SRP,DIP,False,True,0.5000,2,586.7500,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_25,EASY,JAVA,DIP,SRP,OCP,False,False,0.0000,0,173.2700,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_26,EASY,PYTHON,DIP,SRP,DIP,False,True,0.5000,2,152.3400,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_27,EASY,KOTLIN,DIP,DIP,SRP,True,True,1.0000,1,171.4800,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_28,EASY,C#,DIP,DIP,SRP,True,True,1.0000,1,180.8500,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_29,MODERATE,JAVA,DIP,OCP,DIP,False,True,0.5000,2,268.7400,3.0000,True,"OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_30,MODERATE,PYTHON,DIP,DIP,OCP,True,True,1.0000,1,279.8800,3.0000,True,"OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_31,MODERATE,KOTLIN,DIP,SRP,DIP,False,True,0.5000,2,256.4400,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_32,MODERATE,C#,DIP,SRP,DIP,False,True,0.5000,2,237.2900,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_33,HARD,JAVA,DIP,SRP,OCP,False,False,0.0000,0,485.5300,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_34,HARD,PYTHON,DIP,DIP,ISP,True,True,1.0000,1,515.9700,2.0000,True,"ISP,DIP"
diff_eval,Diff Eval (9B),DIP_35,HARD,KOTLIN,DIP,SRP,OCP,False,False,0.0000,0,584.1200,5.0000,True,"SRP,OCP,LSP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_36,HARD,C#,DIP,SRP,DIP,False,True,0.5000,2,692.0800,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_37,EASY,JAVA,DIP,DIP,SRP,True,True,1.0000,1,171.6100,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_38,EASY,PYTHON,DIP,DIP,OCP,True,True,1.0000,1,133.0600,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_39,EASY,KOTLIN,DIP,DIP,OCP,True,True,1.0000,1,130.6000,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_40,EASY,C#,DIP,DIP,OCP,True,True,1.0000,1,147.5600,2.0000,True,"OCP,DIP"
diff_eval,Diff Eval (9B),DIP_41,MODERATE,JAVA,DIP,DIP,OCP,True,True,1.0000,1,259.7900,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_42,MODERATE,PYTHON,DIP,DIP,OCP,True,True,1.0000,1,281.7600,4.0000,True,"OCP,LSP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_43,MODERATE,KOTLIN,DIP,DIP,OCP,True,True,1.0000,1,245.3100,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_44,MODERATE,C#,DIP,DIP,OCP,True,True,1.0000,1,274.4700,3.0000,True,"SRP,OCP,DIP"
diff_eval,Diff Eval (9B),DIP_45,HARD,JAVA,DIP,DIP,SRP,True,True,1.0000,1,467.9000,4.0000,True,"SRP,OCP,ISP,DIP"
diff_eval,Diff Eval (9B),DIP_46,HARD,PYTHON,DIP,OCP,DIP,False,True,0.5000,2,418.0600,2.0000,True,"OCP,DIP"
diff_eval,Diff Eval (9B),DIP_47,HARD,KOTLIN,DIP,DIP,SRP,True,True,1.0000,1,443.3900,4.0000,True,"SRP,OCP,LSP,DIP"
diff_eval,Diff Eval (9B),DIP_48,HARD,C#,DIP,DIP,OCP,True,True,1.0000,1,487.5800,3.0000,True,"OCP,ISP,DIP"
single_agent,Single Agent (9B),SRP_1,EASY,JAVA,SRP,,,False,False,0.0000,0,4.2800,,,
single_agent,Single Agent (9B),SRP_2,EASY,JAVA,SRP,SRP,,True,True,1.0000,1,8.9400,,,
single_agent,Single Agent (9B),SRP_3,EASY,JAVA,SRP,,,False,False,0.0000,0,1.9800,,,
single_agent,Single Agent (9B),SRP_4,EASY,JAVA,SRP,SRP,,True,True,1.0000,1,5.9600,,,
single_agent,Single Agent (9B),SRP_5,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0000,1,8.3900,,,
single_agent,Single Agent (9B),SRP_6,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0000,1,9.6200,,,
single_agent,Single Agent (9B),SRP_7,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0000,1,11.8600,,,
single_agent,Single Agent (9B),SRP_8,MODERATE,JAVA,SRP,SRP,DIP,True,True,1.0000,1,11.0000,,,
single_agent,Single Agent (9B),SRP_9,HARD,JAVA,SRP,SRP,DIP,True,True,1.0000,1,12.6100,,,
single_agent,Single Agent (9B),SRP_10,HARD,JAVA,SRP,SRP,DIP,True,True,1.0000,1,11.6100,,,
single_agent,Single Agent (9B),SRP_11,HARD,JAVA,SRP,SRP,DIP,True,True,1.0000,1,12.5500,,,
single_agent,Single Agent (9B),SRP_12,HARD,JAVA,SRP,SRP,OCP,True,True,1.0000,1,14.3200,,,
single_agent,Single Agent (9B),SRP_13,EASY,PYTHON,SRP,,,False,False,0.0000,0,2.3300,,,
single_agent,Single Agent (9B),SRP_14,EASY,PYTHON,SRP,SRP,,True,True,1.0000,1,5.7100,,,
single_agent,Single Agent (9B),SRP_15,EASY,PYTHON,SRP,,,False,False,0.0000,0,2.8700,,,
single_agent,Single Agent (9B),SRP_16,EASY,PYTHON,SRP,SRP,,True,True,1.0000,1,6.5600,,,
single_agent,Single Agent (9B),SRP_17,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,10.0400,,,
single_agent,Single Agent (9B),SRP_18,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,9.6400,,,
single_agent,Single Agent (9B),SRP_19,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,10.5100,,,
single_agent,Single Agent (9B),SRP_20,MODERATE,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,6.5600,,,
single_agent,Single Agent (9B),SRP_21,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,11.0000,,,
single_agent,Single Agent (9B),SRP_22,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,12.1800,,,
single_agent,Single Agent (9B),SRP_23,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,12.4900,,,
single_agent,Single Agent (9B),SRP_24,HARD,PYTHON,SRP,SRP,DIP,True,True,1.0000,1,11.2400,,,
single_agent,Single Agent (9B),SRP_25,EASY,KOTLIN,SRP,,,False,False,0.0000,0,2.3300,,,
single_agent,Single Agent (9B),SRP_26,EASY,KOTLIN,SRP,,,False,False,0.0000,0,4.1500,,,
single_agent,Single Agent (9B),SRP_27,EASY,KOTLIN,SRP,SRP,,True,True,1.0000,1,6.2900,,,
single_agent,Single Agent (9B),SRP_28,EASY,KOTLIN,SRP,,,False,False,0.0000,0,2.3100,,,
single_agent,Single Agent (9B),SRP_29,MODERATE,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,8.6300,,,
single_agent,Single Agent (9B),SRP_30,MODERATE,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,8.8500,,,
single_agent,Single Agent (9B),SRP_31,MODERATE,KOTLIN,SRP,SRP,,True,True,1.0000,1,9.8300,,,
single_agent,Single Agent (9B),SRP_32,MODERATE,KOTLIN,SRP,,,False,False,0.0000,0,6.6000,,,
single_agent,Single Agent (9B),SRP_33,HARD,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,12.3100,,,
single_agent,Single Agent (9B),SRP_34,HARD,KOTLIN,SRP,SRP,DIP,True,True,1.0000,1,12.6100,,,
single_agent,Single Agent (9B),SRP_35,HARD,KOTLIN,SRP,SRP,,True,True,1.0000,1,11.1300,,,
single_agent,Single Agent (9B),SRP_36,HARD,KOTLIN,SRP,SRP,OCP,True,True,1.0000,1,14.0100,,,
single_agent,Single Agent (9B),SRP_37,EASY,CSHARP,SRP,,,False,False,0.0000,0,6.0300,,,
single_agent,Single Agent (9B),SRP_38,EASY,CSHARP,SRP,SRP,,True,True,1.0000,1,8.2300,,,
single_agent,Single Agent (9B),SRP_39,EASY,CSHARP,SRP,SRP,,True,True,1.0000,1,7.6700,,,
single_agent,Single Agent (9B),SRP_40,EASY,CSHARP,SRP,SRP,,True,True,1.0000,1,7.8000,,,
single_agent,Single Agent (9B),SRP_41,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,9.2900,,,
single_agent,Single Agent (9B),SRP_42,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,9.5100,,,
single_agent,Single Agent (9B),SRP_43,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,10.6400,,,
single_agent,Single Agent (9B),SRP_44,MODERATE,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,10.8500,,,
single_agent,Single Agent (9B),SRP_45,HARD,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,13.5600,,,
single_agent,Single Agent (9B),SRP_46,HARD,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,12.8600,,,
single_agent,Single Agent (9B),SRP_47,HARD,CSHARP,SRP,SRP,DIP,True,True,1.0000,1,12.1100,,,
single_agent,Single Agent (9B),SRP_48,HARD,CSHARP,SRP,SRP,OCP,True,True,1.0000,1,11.9700,,,
single_agent,Single Agent (9B),OCP_1,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,8.2400,,,
single_agent,Single Agent (9B),OCP_2,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,8.4900,,,
single_agent,Single Agent (9B),OCP_3,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,8.8300,,,
single_agent,Single Agent (9B),OCP_4,EASY,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,6.0800,,,
single_agent,Single Agent (9B),OCP_5,HARD,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,13.0200,,,
single_agent,Single Agent (9B),OCP_6,HARD,CSHARP,OCP,SRP,OCP,False,True,0.5000,2,17.3700,,,
single_agent,Single Agent (9B),OCP_7,HARD,CSHARP,OCP,SRP,OCP,False,True,0.5000,2,13.9500,,,
single_agent,Single Agent (9B),OCP_8,HARD,CSHARP,OCP,OCP,,True,True,1.0000,1,10.2400,,,
single_agent,Single Agent (9B),OCP_9,MODERATE,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,9.7900,,,
single_agent,Single Agent (9B),OCP_10,MODERATE,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,10.1400,,,
single_agent,Single Agent (9B),OCP_11,MODERATE,CSHARP,OCP,SRP,OCP,False,True,0.5000,2,11.5100,,,
single_agent,Single Agent (9B),OCP_12,MODERATE,CSHARP,OCP,OCP,SRP,True,True,1.0000,1,11.1900,,,
single_agent,Single Agent (9B),OCP_13,EASY,JAVA,OCP,OCP,SRP,True,True,1.0000,1,8.1400,,,
single_agent,Single Agent (9B),OCP_14,EASY,JAVA,OCP,OCP,SRP,True,True,1.0000,1,8.5500,,,
single_agent,Single Agent (9B),OCP_15,EASY,JAVA,OCP,OCP,SRP,True,True,1.0000,1,6.6700,,,
single_agent,Single Agent (9B),OCP_16,EASY,JAVA,OCP,OCP,SRP,True,True,1.0000,1,8.5200,,,
single_agent,Single Agent (9B),OCP_17,HARD,JAVA,OCP,OCP,SRP,True,True,1.0000,1,11.9100,,,
single_agent,Single Agent (9B),OCP_18,HARD,JAVA,OCP,SRP,OCP,False,True,0.5000,2,11.0200,,,
single_agent,Single Agent (9B),OCP_19,HARD,JAVA,OCP,SRP,OCP,False,True,0.5000,2,12.9500,,,
single_agent,Single Agent (9B),OCP_20,HARD,JAVA,OCP,SRP,OCP,False,True,0.5000,2,12.9700,,,
single_agent,Single Agent (9B),OCP_21,MODERATE,JAVA,OCP,OCP,SRP,True,True,1.0000,1,8.9400,,,
single_agent,Single Agent (9B),OCP_22,MODERATE,JAVA,OCP,OCP,SRP,True,True,1.0000,1,33.7800,,,
single_agent,Single Agent (9B),OCP_23,MODERATE,JAVA,OCP,SRP,OCP,False,True,0.5000,2,13.6800,,,
single_agent,Single Agent (9B),OCP_24,MODERATE,JAVA,OCP,OCP,SRP,True,True,1.0000,1,10.3700,,,
single_agent,Single Agent (9B),OCP_25,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,8.2700,,,
single_agent,Single Agent (9B),OCP_26,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,8.9200,,,
single_agent,Single Agent (9B),OCP_27,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,7.9800,,,
single_agent,Single Agent (9B),OCP_28,EASY,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,8.1900,,,
single_agent,Single Agent (9B),OCP_29,HARD,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,10.4400,,,
single_agent,Single Agent (9B),OCP_30,HARD,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,10.9800,,,
single_agent,Single Agent (9B),OCP_31,HARD,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,14.3700,,,
single_agent,Single Agent (9B),OCP_32,HARD,KOTLIN,OCP,SRP,OCP,False,True,0.5000,2,10.9500,,,
single_agent,Single Agent (9B),OCP_33,MODERATE,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,8.8100,,,
single_agent,Single Agent (9B),OCP_34,MODERATE,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,9.8100,,,
single_agent,Single Agent (9B),OCP_35,MODERATE,KOTLIN,OCP,SRP,,False,False,0.0000,0,10.6200,,,
single_agent,Single Agent (9B),OCP_36,MODERATE,KOTLIN,OCP,OCP,SRP,True,True,1.0000,1,10.4300,,,
single_agent,Single Agent (9B),OCP_37,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,8.0700,,,
single_agent,Single Agent (9B),OCP_38,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,7.7800,,,
single_agent,Single Agent (9B),OCP_39,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,8.2300,,,
single_agent,Single Agent (9B),OCP_40,EASY,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,8.1600,,,
single_agent,Single Agent (9B),OCP_41,HARD,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,10.2200,,,
single_agent,Single Agent (9B),OCP_42,HARD,PYTHON,OCP,SRP,OCP,False,True,0.5000,2,15.1500,,,
single_agent,Single Agent (9B),OCP_43,HARD,PYTHON,OCP,SRP,OCP,False,True,0.5000,2,11.1100,,,
single_agent,Single Agent (9B),OCP_44,HARD,PYTHON,OCP,SRP,OCP,False,True,0.5000,2,12.0500,,,
single_agent,Single Agent (9B),OCP_45,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,8.8900,,,
single_agent,Single Agent (9B),OCP_46,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,13.3800,,,
single_agent,Single Agent (9B),OCP_47,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,9.9300,,,
single_agent,Single Agent (9B),OCP_48,MODERATE,PYTHON,OCP,OCP,SRP,True,True,1.0000,1,11.5000,,,
single_agent,Single Agent (9B),LSP_1,EASY,JAVA,LSP,LSP,SRP,True,True,1.0000,1,10.1000,,,
single_agent,Single Agent (9B),LSP_2,EASY,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,7.3100,,,
single_agent,Single Agent (9B),LSP_3,EASY,KOTLIN,LSP,LSP,SRP,True,True,1.0000,1,9.3400,,,
single_agent,Single Agent (9B),LSP_4,EASY,C#,LSP,LSP,SRP,True,True,1.0000,1,8.3700,,,
single_agent,Single Agent (9B),LSP_5,MODERATE,JAVA,LSP,LSP,SRP,True,True,1.0000,1,9.2000,,,
single_agent,Single Agent (9B),LSP_6,MODERATE,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,10.5700,,,
single_agent,Single Agent (9B),LSP_7,MODERATE,KOTLIN,LSP,LSP,SRP,True,True,1.0000,1,9.2100,,,
single_agent,Single Agent (9B),LSP_8,MODERATE,C#,LSP,LSP,SRP,True,True,1.0000,1,8.7100,,,
single_agent,Single Agent (9B),LSP_9,HARD,JAVA,LSP,LSP,SRP,True,True,1.0000,1,12.6500,,,
single_agent,Single Agent (9B),LSP_10,HARD,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,13.1200,,,
single_agent,Single Agent (9B),LSP_11,HARD,KOTLIN,LSP,LSP,SRP,True,True,1.0000,1,10.6300,,,
single_agent,Single Agent (9B),LSP_12,HARD,C#,LSP,LSP,SRP,True,True,1.0000,1,10.3700,,,
single_agent,Single Agent (9B),LSP_13,EASY,JAVA,LSP,LSP,SRP,True,True,1.0000,1,7.6100,,,
single_agent,Single Agent (9B),LSP_14,EASY,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,8.1600,,,
single_agent,Single Agent (9B),LSP_15,EASY,KOTLIN,LSP,LSP,SRP,True,True,1.0000,1,8.0600,,,
single_agent,Single Agent (9B),LSP_16,EASY,C#,LSP,LSP,SRP,True,True,1.0000,1,8.4300,,,
single_agent,Single Agent (9B),LSP_17,MODERATE,JAVA,LSP,LSP,SRP,True,True,1.0000,1,9.7300,,,
single_agent,Single Agent (9B),LSP_18,MODERATE,PYTHON,LSP,LSP,SRP,True,True,1.0000,1,11.4400,,,
single_agent,Single Agent (9B),LSP_19,MODERATE,KOTLIN,LSP,SRP,OCP,False,False,0.0000,0,10.9800,,,
single_agent,Single Agent (9B),LSP_20,MODERATE,C#,LSP,LSP,SRP,True,True,1.0000,1,9.9800,,,
single_agent,Single Agent (9B),LSP_21,HARD,JAVA,LSP,LSP,SRP,True,True,1.0000,1,12.2500,,,
single_agent,Single Agent (9B),LSP_22,HARD,PYTHON,LSP,SRP,OCP,False,False,0.0000,0,11.9400,,,
single_agent,Single Agent (9B),LSP_23,HARD,KOTLIN,LSP,SRP,OCP,False,False,0.0000,0,14.0200,,,
single_agent,Single Agent (9B),LSP_24,HARD,C#,LSP,SRP,OCP,False,False,0.0000,0,12.1400,,,
single_agent,Single Agent (9B),LSP_25,EASY,JAVA,LSP,SRP,DIP,False,False,0.0000,0,8.7300,,,
single_agent,Single Agent (9B),LSP_26,EASY,PYTHON,LSP,SRP,DIP,False,False,0.0000,0,8.1500,,,
single_agent,Single Agent (9B),LSP_27,EASY,KOTLIN,LSP,OCP,SRP,False,False,0.0000,0,9.0600,,,
single_agent,Single Agent (9B),LSP_28,EASY,C#,LSP,SRP,DIP,False,False,0.0000,0,10.3700,,,
single_agent,Single Agent (9B),LSP_29,MODERATE,JAVA,LSP,SRP,DIP,False,False,0.0000,0,9.9800,,,
single_agent,Single Agent (9B),LSP_30,MODERATE,PYTHON,LSP,OCP,SRP,False,False,0.0000,0,11.3300,,,
single_agent,Single Agent (9B),LSP_31,MODERATE,KOTLIN,LSP,OCP,SRP,False,False,0.0000,0,11.9000,,,
single_agent,Single Agent (9B),LSP_32,MODERATE,C#,LSP,OCP,SRP,False,False,0.0000,0,13.1900,,,
single_agent,Single Agent (9B),LSP_33,HARD,JAVA,LSP,SRP,,False,False,0.0000,0,9.8900,,,
single_agent,Single Agent (9B),LSP_34,HARD,PYTHON,LSP,SRP,,False,False,0.0000,0,11.5700,,,
single_agent,Single Agent (9B),LSP_35,HARD,KOTLIN,LSP,SRP,,False,False,0.0000,0,11.1900,,,
