agent_type,model,violation_type,example_id,level,language,detection_success,detected_violation_type,actual_violation_type,processing_time,api_call_success
two_agent,gemma3-4b,SRP,SRP_26,EASY,KOTLIN,True,SRP,SRP,2.52,True
two_agent,gemma3-4b,SRP,SRP_27,EASY,KOTLIN,True,SRP,SRP,2.46,True
two_agent,gemma3-4b,SRP,SRP_28,EASY,KOTLIN,True,SRP,SRP,2.41,True
two_agent,gemma3-4b,SRP,SRP_29,MODERATE,KOTLIN,True,"SRP, DIP",SRP,4.3,True
two_agent,gemma3-4b,SRP,SRP_30,MODERATE,KOTLIN,True,"SRP, DIP",SRP,5.13,True
two_agent,gemma3-4b,SRP,SRP_31,MODERATE,KOTLIN,True,"SRP, DIP, OCP, LSKOV, ISP",SRP,26.19,True
two_agent,gemma3-4b,SRP,SRP_32,MODERATE,KOTLIN,True,"SRP, DIP",SRP,4.9,True
two_agent,gemma3-4b,SRP,SRP_33,HARD,KOTLIN,True,"SRP, DIP",SRP,5.38,True
two_agent,gemma3-4b,SRP,SRP_34,HARD,KOTLIN,False,DIP,SRP,5.72,True
two_agent,gemma3-4b,SRP,SRP_35,HARD,KOTLIN,False,DIP,SRP,5.2,True
two_agent,gemma3-4b,SRP,SRP_36,HARD,KOTLIN,False,,SRP,50.85,True
two_agent,gemma3-4b,SRP,SRP_37,EASY,CSHARP,True,SRP,SRP,2.55,True
two_agent,gemma3-4b,SRP,SRP_38,EASY,CSHARP,True,SRP,SRP,2.06,True
two_agent,gemma3-4b,SRP,SRP_39,EASY,CSHARP,True,SRP,SRP,2.6,True
two_agent,gemma3-4b,SRP,SRP_40,EASY,CSHARP,True,SRP,SRP,2.4,True
two_agent,gemma3-4b,SRP,SRP_41,MODERATE,CSHARP,False,DIP,SRP,2.84,True
two_agent,gemma3-4b,SRP,SRP_42,MODERATE,CSHARP,False,DIP,SRP,4.77,True
two_agent,gemma3-4b,SRP,SRP_43,MODERATE,CSHARP,False,DIP,SRP,4.01,True
two_agent,gemma3-4b,SRP,SRP_44,MODERATE,CSHARP,False,DIP,SRP,4.16,True
two_agent,gemma3-4b,SRP,SRP_45,HARD,CSHARP,True,"DIP, SRP",SRP,6.15,True
two_agent,gemma3-4b,SRP,SRP_46,HARD,CSHARP,True,"DIP, SRP",SRP,13.73,True
two_agent,gemma3-4b,SRP,SRP_47,HARD,CSHARP,False,DIP,SRP,5.83,True
two_agent,gemma3-4b,SRP,SRP_48,HARD,CSHARP,False,,SRP,12.15,True
two_agent,gemma3-4b,OCP,OCP_1,EASY,CSHARP,False,"SRP, DIP",OCP,3.25,True
two_agent,gemma3-4b,OCP,OCP_2,EASY,CSHARP,False,"SRP, DIP",OCP,4.05,True
two_agent,gemma3-4b,OCP,OCP_3,EASY,CSHARP,False,SRP,OCP,2.34,True
two_agent,gemma3-4b,OCP,OCP_4,EASY,CSHARP,False,"SRP, DIP",OCP,3.76,True
two_agent,gemma3-4b,OCP,OCP_5,HARD,CSHARP,False,,OCP,44.42,True
two_agent,gemma3-4b,OCP,OCP_6,HARD,CSHARP,False,DIP,OCP,5.66,True
two_agent,gemma3-4b,OCP,OCP_7,HARD,CSHARP,False,,OCP,67.24,True
two_agent,gemma3-4b,OCP,OCP_8,HARD,CSHARP,False,,OCP,52.72,True
two_agent,gemma3-4b,OCP,OCP_9,MODERATE,CSHARP,False,"DIP, SRP",OCP,6.23,True
two_agent,gemma3-4b,OCP,OCP_10,MODERATE,CSHARP,True,"SRP, OCP",OCP,11.96,True
two_agent,gemma3-4b,OCP,OCP_11,MODERATE,CSHARP,False,DIP,OCP,5.85,True
two_agent,gemma3-4b,OCP,OCP_12,MODERATE,CSHARP,True,"SRP, DIP, OCP",OCP,6.56,True
two_agent,gemma3-4b,OCP,OCP_13,EASY,JAVA,True,"DIP, OCP",OCP,3.12,True
two_agent,gemma3-4b,OCP,OCP_14,EASY,JAVA,False,SRP,OCP,3.15,True
two_agent,gemma3-4b,OCP,OCP_15,EASY,JAVA,False,SRP,OCP,2.78,True
two_agent,gemma3-4b,OCP,OCP_16,EASY,JAVA,False,"SRP, DIP",OCP,4.14,True
two_agent,gemma3-4b,OCP,OCP_17,HARD,JAVA,False,,OCP,34.2,True
two_agent,gemma3-4b,OCP,OCP_18,HARD,JAVA,False,DIP,OCP,6.11,True
two_agent,gemma3-4b,OCP,OCP_19,HARD,JAVA,False,,OCP,68.73,True
two_agent,gemma3-4b,OCP,OCP_20,HARD,JAVA,False,,OCP,60.16,True
two_agent,gemma3-4b,OCP,OCP_21,MODERATE,JAVA,False,DIP,OCP,3.67,True
two_agent,gemma3-4b,OCP,OCP_22,MODERATE,JAVA,False,"SRP, DIP",OCP,10.15,True
two_agent,gemma3-4b,OCP,OCP_23,MODERATE,JAVA,False,"SRP, DIP",OCP,5.82,True
two_agent,gemma3-4b,OCP,OCP_24,MODERATE,JAVA,False,DIP,OCP,5.99,True
two_agent,gemma3-4b,OCP,OCP_25,EASY,KOTLIN,True,"SRP, OCP",OCP,18.22,True
two_agent,gemma3-4b,OCP,OCP_26,EASY,KOTLIN,True,"SRP, OCP",OCP,2.89,True
two_agent,gemma3-4b,OCP,OCP_27,EASY,KOTLIN,False,SRP,OCP,2.39,True
two_agent,gemma3-4b,OCP,OCP_28,EASY,KOTLIN,False,SRP,OCP,2.82,True
two_agent,gemma3-4b,OCP,OCP_29,HARD,KOTLIN,True,"DIP, OCP",OCP,6.73,True
two_agent,gemma3-4b,OCP,OCP_30,HARD,KOTLIN,False,DIP,OCP,6.37,True
two_agent,gemma3-4b,OCP,OCP_31,HARD,KOTLIN,False,DIP,OCP,3.13,True
two_agent,gemma3-4b,OCP,OCP_32,HARD,KOTLIN,True,"DIP, SRP, OCP",OCP,7.1,True
two_agent,gemma3-4b,OCP,OCP_33,MODERATE,KOTLIN,False,DIP,OCP,3.51,True
two_agent,gemma3-4b,OCP,OCP_34,MODERATE,KOTLIN,True,"SRP, OCP",OCP,13.21,True
two_agent,gemma3-4b,OCP,OCP_35,MODERATE,KOTLIN,False,"SRP, DIP",OCP,5.16,True
two_agent,gemma3-4b,OCP,OCP_36,MODERATE,KOTLIN,False,"SRP, DIP",OCP,5.03,True
two_agent,gemma3-4b,OCP,OCP_37,EASY,PYTHON,False,"SRP, DIP",OCP,3.02,True
two_agent,gemma3-4b,OCP,OCP_38,EASY,PYTHON,False,"SRP, DIP",OCP,4.54,True
two_agent,gemma3-4b,OCP,OCP_39,EASY,PYTHON,False,"SRP, DIP",OCP,3.26,True
two_agent,gemma3-4b,OCP,OCP_40,EASY,PYTHON,False,"DIP, SRP",OCP,10.6,True
two_agent,gemma3-4b,OCP,OCP_41,HARD,PYTHON,True,"SRP, DIP, OCP",OCP,4.52,True
two_agent,gemma3-4b,OCP,OCP_42,HARD,PYTHON,False,DIP,OCP,6.15,True
two_agent,gemma3-4b,OCP,OCP_43,HARD,PYTHON,False,DIP,OCP,3.04,True
two_agent,gemma3-4b,OCP,OCP_44,HARD,PYTHON,False,"SRP, DIP",OCP,5.29,True
two_agent,gemma3-4b,OCP,OCP_45,MODERATE,PYTHON,False,"SRP, DIP",OCP,4.81,True
two_agent,gemma3-4b,OCP,OCP_46,MODERATE,PYTHON,False,DIP,OCP,5.7,True
two_agent,gemma3-4b,OCP,OCP_47,MODERATE,PYTHON,False,DIP,OCP,5.95,True
two_agent,gemma3-4b,OCP,OCP_48,MODERATE,PYTHON,False,DIP,OCP,6.9,True
two_agent,gemma3-4b,LSP,LSP_1,EASY,JAVA,False,"SRP, DIP",LSP,9.15,True
two_agent,gemma3-4b,LSP,LSP_2,EASY,PYTHON,False,"SRP, DIP",LSP,3.02,True
two_agent,gemma3-4b,LSP,LSP_3,EASY,KOTLIN,False,"SRP, OCP, DIP",LSP,9.36,True
two_agent,gemma3-4b,LSP,LSP_4,EASY,C#,False,"SRP, DIP",LSP,8.57,True
two_agent,gemma3-4b,LSP,LSP_5,MODERATE,JAVA,False,"SRP, OCP, DIP",LSP,23.37,True
two_agent,gemma3-4b,LSP,LSP_6,MODERATE,PYTHON,False,"SRP, OCP",LSP,4.9,True
two_agent,gemma3-4b,LSP,LSP_7,MODERATE,KOTLIN,False,"SRP, DIP",LSP,11.83,True
two_agent,gemma3-4b,LSP,LSP_8,MODERATE,C#,False,"SRP, OCP, DIP",LSP,22.33,True
two_agent,gemma3-4b,LSP,LSP_9,HARD,JAVA,False,"SRP, DIP",LSP,6.06,True
two_agent,gemma3-4b,LSP,LSP_10,HARD,PYTHON,False,DIP,LSP,5.85,True
two_agent,gemma3-4b,LSP,LSP_11,HARD,KOTLIN,False,DIP,LSP,5.29,True
two_agent,gemma3-4b,LSP,LSP_12,HARD,C#,False,"SRP, DIP",LSP,6.84,True
two_agent,gemma3-4b,LSP,LSP_13,EASY,JAVA,False,SRP,LSP,2.65,True
two_agent,gemma3-4b,LSP,LSP_14,EASY,PYTHON,False,"SRP, DIP",LSP,2.58,True
two_agent,gemma3-4b,LSP,LSP_15,EASY,KOTLIN,False,SRP,LSP,2.68,True
two_agent,gemma3-4b,LSP,LSP_16,EASY,C#,False,"SRP, OCP",LSP,14.68,True
two_agent,gemma3-4b,LSP,LSP_17,MODERATE,JAVA,False,"SRP, OCP, DIP",LSP,21.36,True
two_agent,gemma3-4b,LSP,LSP_18,MODERATE,PYTHON,False,"SRP, OCP, DIP",LSP,22.54,True
two_agent,gemma3-4b,LSP,LSP_19,MODERATE,KOTLIN,False,"SRP, OCP, DIP",LSP,24.03,True
two_agent,gemma3-4b,LSP,LSP_20,MODERATE,C#,False,SRP,LSP,11.42,True
two_agent,gemma3-4b,LSP,LSP_21,HARD,JAVA,False,"SRP, OCP, DIP",LSP,6.74,True
two_agent,gemma3-4b,LSP,LSP_22,HARD,PYTHON,False,"SRP, DIP",LSP,5.92,True
two_agent,gemma3-4b,LSP,LSP_23,HARD,KOTLIN,False,"SRP, OCP, DIP",LSP,6.13,True
two_agent,gemma3-4b,LSP,LSP_24,HARD,C#,False,"DIP, SRP",LSP,6.11,True
two_agent,gemma3-4b,LSP,LSP_25,EASY,JAVA,False,DIP,LSP,3.03,True
two_agent,gemma3-4b,LSP,LSP_26,EASY,PYTHON,False,DIP,LSP,3.42,True
two_agent,gemma3-4b,LSP,LSP_27,EASY,KOTLIN,False,SRP,LSP,3.03,True
two_agent,gemma3-4b,LSP,LSP_28,EASY,C#,False,SRP,LSP,2.87,True
two_agent,gemma3-4b,LSP,LSP_29,MODERATE,JAVA,False,DIP,LSP,4.15,True
two_agent,gemma3-4b,LSP,LSP_30,MODERATE,PYTHON,False,DIP,LSP,5.3,True
two_agent,gemma3-4b,LSP,LSP_31,MODERATE,KOTLIN,False,"SRP, OCP",LSP,4.71,True
two_agent,gemma3-4b,LSP,LSP_32,MODERATE,C#,False,"SRP, DIP",LSP,4.8,True
two_agent,gemma3-4b,LSP,LSP_33,HARD,JAVA,False,DIP,LSP,6.25,True
two_agent,gemma3-4b,LSP,LSP_34,HARD,PYTHON,False,DIP,LSP,6.39,True
two_agent,gemma3-4b,LSP,LSP_35,HARD,KOTLIN,False,DIP,LSP,5.98,True
two_agent,gemma3-4b,LSP,LSP_36,HARD,C#,False,DIP,LSP,6.18,True
two_agent,gemma3-4b,LSP,LSP_37,EASY,JAVA,False,SRP,LSP,2.87,True
two_agent,gemma3-4b,LSP,LSP_38,EASY,PYTHON,False,"SRP, DIP",LSP,3.29,True
two_agent,gemma3-4b,LSP,LSP_39,EASY,KOTLIN,False,SRP,LSP,2.83,True
two_agent,gemma3-4b,LSP,LSP_40,EASY,C#,False,SRP,LSP,2.65,True
two_agent,gemma3-4b,LSP,LSP_41,MODERATE,JAVA,False,"SRP, OCP",LSP,4.1,True
two_agent,gemma3-4b,LSP,LSP_42,MODERATE,PYTHON,False,"SRP, OCP, DIP",LSP,22.39,True
two_agent,gemma3-4b,LSP,LSP_43,MODERATE,KOTLIN,False,"SRP, OCP",LSP,19.1,True
two_agent,gemma3-4b,LSP,LSP_44,MODERATE,C#,False,"SRP, OCP",LSP,11.33,True
two_agent,gemma3-4b,LSP,LSP_45,HARD,JAVA,False,"SRP, OCP, DIP",LSP,17.95,True
two_agent,gemma3-4b,LSP,LSP_46,HARD,PYTHON,False,DIP,LSP,5.04,True
two_agent,gemma3-4b,LSP,LSP_47,HARD,KOTLIN,False,"SRP, DIP",LSP,5.12,True
two_agent,gemma3-4b,LSP,LSP_48,HARD,C#,False,DIP,LSP,5.24,True
two_agent,gemma3-4b,ISP,ISP_1,EASY,CSHARP,False,"SRP, OCP",ISP,3.2,True
two_agent,gemma3-4b,ISP,ISP_2,EASY,CSHARP,False,"SRP, OCP",ISP,2.81,True
two_agent,gemma3-4b,ISP,ISP_3,EASY,CSHARP,False,SRP,ISP,2.59,True
two_agent,gemma3-4b,ISP,ISP_4,EASY,CSHARP,False,SRP,ISP,3.31,True
two_agent,gemma3-4b,ISP,ISP_5,HARD,CSHARP,False,"SRP, OCP, DIP",ISP,9.06,True
two_agent,gemma3-4b,ISP,ISP_6,HARD,CSHARP,False,"SRP, DIP",ISP,15.8,True
two_agent,gemma3-4b,ISP,ISP_7,HARD,CSHARP,False,,ISP,63.77,True
two_agent,gemma3-4b,ISP,ISP_8,HARD,CSHARP,False,"SRP, DIP",ISP,6.4,True
two_agent,gemma3-4b,ISP,ISP_9,MODERATE,CSHARP,False,"SRP, DIP",ISP,22.77,True
two_agent,gemma3-4b,ISP,ISP_10,MODERATE,CSHARP,False,"SRP, DIP",ISP,6.19,True
two_agent,gemma3-4b,ISP,ISP_11,MODERATE,CSHARP,False,"SRP, DIP",ISP,12.34,True
two_agent,gemma3-4b,ISP,ISP_12,MODERATE,CSHARP,False,"SRP, DIP",ISP,5.05,True
two_agent,gemma3-4b,ISP,ISP_13,EASY,JAVA,False,"SRP, OCP",ISP,2.96,True
two_agent,gemma3-4b,ISP,ISP_14,EASY,JAVA,False,"SRP, OCP",ISP,3.17,True
two_agent,gemma3-4b,ISP,ISP_15,EASY,JAVA,False,SRP,ISP,2.7,True
two_agent,gemma3-4b,ISP,ISP_16,EASY,JAVA,False,SRP,ISP,2.95,True
two_agent,gemma3-4b,ISP,ISP_17,HARD,JAVA,False,"SRP, OCP, DIP",ISP,19.25,True
two_agent,gemma3-4b,ISP,ISP_18,HARD,JAVA,False,DIP,ISP,6.47,True
two_agent,gemma3-4b,ISP,ISP_19,HARD,JAVA,False,,ISP,69.85,True
two_agent,gemma3-4b,ISP,ISP_20,HARD,JAVA,False,"SRP, DIP",ISP,26.31,True
two_agent,gemma3-4b,ISP,ISP_21,MODERATE,JAVA,False,"SRP, OCP",ISP,23.21,True
two_agent,gemma3-4b,ISP,ISP_22,MODERATE,JAVA,False,"SRP, DIP",ISP,5.9,True
two_agent,gemma3-4b,ISP,ISP_23,MODERATE,JAVA,False,"SRP, DIP",ISP,5.08,True
two_agent,gemma3-4b,ISP,ISP_24,MODERATE,JAVA,False,"SRP, DIP",ISP,5.01,True
two_agent,gemma3-4b,ISP,ISP_25,EASY,KOTLIN,False,"SRP, DIP",ISP,3.63,True
two_agent,gemma3-4b,ISP,ISP_26,EASY,KOTLIN,False,"SRP, DIP",ISP,2.97,True
two_agent,gemma3-4b,ISP,ISP_27,EASY,KOTLIN,False,SRP,ISP,2.77,True
two_agent,gemma3-4b,ISP,ISP_28,EASY,KOTLIN,False,SRP,ISP,3.02,True
two_agent,gemma3-4b,ISP,ISP_29,HARD,KOTLIN,False,"DIP, SRP",ISP,5.26,True
two_agent,gemma3-4b,ISP,ISP_30,HARD,KOTLIN,True,"SRP, DIP, ISP",ISP,32.94,True
two_agent,gemma3-4b,ISP,ISP_31,HARD,KOTLIN,True,"SRP, DIP, LSP, ISP",ISP,7.0,True
two_agent,gemma3-4b,ISP,ISP_32,HARD,KOTLIN,False,"SRP, DIP",ISP,5.59,True
two_agent,gemma3-4b,ISP,ISP_33,MODERATE,KOTLIN,False,"SRP, DIP",ISP,4.9,True
two_agent,gemma3-4b,ISP,ISP_34,MODERATE,KOTLIN,False,DIP,ISP,3.63,True
two_agent,gemma3-4b,ISP,ISP_35,MODERATE,KOTLIN,False,"SRP, OCP, DIP",ISP,21.16,True
two_agent,gemma3-4b,ISP,ISP_36,MODERATE,KOTLIN,False,"SRP, DIP",ISP,3.35,True
two_agent,gemma3-4b,ISP,ISP_37,EASY,PYTHON,False,"SRP, OCP",ISP,3.12,True
two_agent,gemma3-4b,ISP,ISP_38,EASY,PYTHON,False,"SRP, OCP",ISP,2.75,True
two_agent,gemma3-4b,ISP,ISP_39,EASY,PYTHON,False,SRP,ISP,7.72,True
two_agent,gemma3-4b,ISP,ISP_40,EASY,PYTHON,False,"SRP, OCP",ISP,2.76,True
two_agent,gemma3-4b,ISP,ISP_41,HARD,PYTHON,False,"SRP, DIP",ISP,5.75,True
two_agent,gemma3-4b,ISP,ISP_42,HARD,PYTHON,False,"SRP, OCP, DIP",ISP,7.25,True
two_agent,gemma3-4b,ISP,ISP_43,HARD,PYTHON,False,"SRP, DIP, OCP",ISP,6.63,True
two_agent,gemma3-4b,ISP,ISP_44,HARD,PYTHON,False,DIP,ISP,4.91,True
two_agent,gemma3-4b,ISP,ISP_45,MODERATE,PYTHON,False,"SRP, OCP",ISP,10.3,True
two_agent,gemma3-4b,ISP,ISP_46,MODERATE,PYTHON,False,"SRP, DIP",ISP,4.88,True
two_agent,gemma3-4b,ISP,ISP_47,MODERATE,PYTHON,False,"SRP, OCP, DIP",ISP,20.82,True
two_agent,gemma3-4b,ISP,ISP_48,MODERATE,PYTHON,False,"SRP, DIP",ISP,4.61,True
two_agent,gemma3-4b,DIP,DIP_1,EASY,JAVA,False,SRP,DIP,2.28,True
two_agent,gemma3-4b,DIP,DIP_2,EASY,PYTHON,True,"SRP, DIP",DIP,2.89,True
two_agent,gemma3-4b,DIP,DIP_3,EASY,KOTLIN,True,"SRP, DIP",DIP,2.64,True
two_agent,gemma3-4b,DIP,DIP_4,EASY,C#,True,"SRP, DIP",DIP,2.55,True
two_agent,gemma3-4b,DIP,DIP_5,MODERATE,JAVA,True,"SRP, DIP",DIP,4.04,True
two_agent,gemma3-4b,DIP,DIP_6,MODERATE,PYTHON,True,"SRP, DIP",DIP,3.74,True
two_agent,gemma3-4b,DIP,DIP_7,MODERATE,KOTLIN,True,"SRP, DIP",DIP,3.78,True
two_agent,gemma3-4b,DIP,DIP_8,MODERATE,C#,True,"SRP, DIP",DIP,4.26,True
two_agent,gemma3-4b,DIP,DIP_9,HARD,JAVA,True,"SRP, DIP",DIP,4.87,True
two_agent,gemma3-4b,DIP,DIP_10,HARD,PYTHON,True,"DIP, SRP",DIP,5.52,True
two_agent,gemma3-4b,DIP,DIP_11,HARD,KOTLIN,True,"SRP, DIP",DIP,4.78,True
two_agent,gemma3-4b,DIP,DIP_12,HARD,C#,True,DIP,DIP,12.62,True
two_agent,gemma3-4b,DIP,DIP_13,EASY,JAVA,False,SRP,DIP,2.45,True
two_agent,gemma3-4b,DIP,DIP_14,EASY,PYTHON,False,SRP,DIP,2.68,True
two_agent,gemma3-4b,DIP,DIP_15,EASY,KOTLIN,True,"SRP, DIP",DIP,3.05,True
two_agent,gemma3-4b,DIP,DIP_16,EASY,C#,False,SRP,DIP,2.39,True
two_agent,gemma3-4b,DIP,DIP_17,MODERATE,JAVA,True,"SRP, DIP",DIP,3.99,True
two_agent,gemma3-4b,DIP,DIP_18,MODERATE,PYTHON,True,"SRP, DIP",DIP,4.64,True
two_agent,gemma3-4b,DIP,DIP_19,MODERATE,KOTLIN,True,"SRP, DIP",DIP,3.28,True
two_agent,gemma3-4b,DIP,DIP_20,MODERATE,C#,True,"SRP, DIP",DIP,10.49,True
two_agent,gemma3-4b,DIP,DIP_21,HARD,JAVA,True,"DIP, SRP",DIP,5.38,True
two_agent,gemma3-4b,DIP,DIP_22,HARD,PYTHON,True,DIP,DIP,3.55,True
two_agent,gemma3-4b,DIP,DIP_23,HARD,KOTLIN,True,DIP,DIP,3.26,True
two_agent,gemma3-4b,DIP,DIP_24,HARD,C#,True,DIP,DIP,5.01,True
two_agent,gemma3-4b,DIP,DIP_25,EASY,JAVA,False,SRP,DIP,2.71,True
two_agent,gemma3-4b,DIP,DIP_26,EASY,PYTHON,True,"SRP, DIP",DIP,3.03,True
two_agent,gemma3-4b,DIP,DIP_27,EASY,KOTLIN,False,SRP,DIP,2.91,True
two_agent,gemma3-4b,DIP,DIP_28,EASY,C#,False,SRP,DIP,2.86,True
two_agent,gemma3-4b,DIP,DIP_29,MODERATE,JAVA,True,"SRP, DIP",DIP,4.7,True
two_agent,gemma3-4b,DIP,DIP_30,MODERATE,PYTHON,True,"SRP, OCP, DIP",DIP,12.08,True
two_agent,gemma3-4b,DIP,DIP_31,MODERATE,KOTLIN,True,"SRP, OCP, DIP",DIP,21.12,True
two_agent,gemma3-4b,DIP,DIP_32,MODERATE,C#,True,"SRP, DIP",DIP,18.72,True
two_agent,gemma3-4b,DIP,DIP_33,HARD,JAVA,True,DIP,DIP,5.41,True
two_agent,gemma3-4b,DIP,DIP_34,HARD,PYTHON,True,DIP,DIP,5.7,True
two_agent,gemma3-4b,DIP,DIP_35,HARD,KOTLIN,True,DIP,DIP,4.56,True
two_agent,gemma3-4b,DIP,DIP_36,HARD,C#,True,DIP,DIP,5.94,True
two_agent,gemma3-4b,DIP,DIP_37,EASY,JAVA,False,SRP,DIP,2.54,True
two_agent,gemma3-4b,DIP,DIP_38,EASY,PYTHON,False,SRP,DIP,2.21,True
two_agent,gemma3-4b,DIP,DIP_39,EASY,KOTLIN,False,SRP,DIP,2.22,True
two_agent,gemma3-4b,DIP,DIP_40,EASY,C#,False,SRP,DIP,2.48,True
two_agent,gemma3-4b,DIP,DIP_41,MODERATE,JAVA,True,"SRP, DIP",DIP,3.1,True
two_agent,gemma3-4b,DIP,DIP_42,MODERATE,PYTHON,True,"SRP, DIP",DIP,3.2,True
two_agent,gemma3-4b,DIP,DIP_43,MODERATE,KOTLIN,True,"DIP, SRP",DIP,3.68,True
two_agent,gemma3-4b,DIP,DIP_44,MODERATE,C#,True,"SRP, OCP, DIP",DIP,20.55,True
two_agent,gemma3-4b,DIP,DIP_45,HARD,JAVA,True,"SRP, DIP",DIP,4.76,True
two_agent,gemma3-4b,DIP,DIP_46,HARD,PYTHON,True,"SRP, OCP, DIP",DIP,23.34,True
two_agent,gemma3-4b,DIP,DIP_47,HARD,KOTLIN,True,"DIP, SRP",DIP,4.3,True
two_agent,gemma3-4b,DIP,DIP_48,HARD,C#,True,DIP,DIP,4.96,True
two_agent,llama3-1-8b,SRP,SRP_1,EASY,JAVA,True,SRP,SRP,7.29,True
two_agent,llama3-1-8b,SRP,SRP_2,EASY,JAVA,True,SRP,SRP,9.48,True
two_agent,llama3-1-8b,SRP,SRP_3,EASY,JAVA,True,SRP,SRP,13.11,True
two_agent,llama3-1-8b,SRP,SRP_4,EASY,JAVA,True,SRP,SRP,13.35,True
two_agent,llama3-1-8b,SRP,SRP_5,MODERATE,JAVA,True,SRP,SRP,17.42,True
two_agent,llama3-1-8b,SRP,SRP_6,MODERATE,JAVA,True,SRP,SRP,18.65,True
two_agent,llama3-1-8b,SRP,SRP_7,MODERATE,JAVA,False,ISP,SRP,19.58,True
two_agent,llama3-1-8b,SRP,SRP_8,MODERATE,JAVA,True,SRP,SRP,17.67,True
two_agent,llama3-1-8b,SRP,SRP_9,HARD,JAVA,True,SRP,SRP,26.06,True
two_agent,llama3-1-8b,SRP,SRP_10,HARD,JAVA,True,SRP,SRP,28.45,True
two_agent,llama3-1-8b,SRP,SRP_11,HARD,JAVA,True,SRP,SRP,27.94,True
two_agent,llama3-1-8b,SRP,SRP_12,HARD,JAVA,True,SRP,SRP,33.43,True
two_agent,llama3-1-8b,SRP,SRP_13,EASY,PYTHON,True,SRP,SRP,6.12,True
two_agent,llama3-1-8b,SRP,SRP_14,EASY,PYTHON,True,SRP,SRP,13.58,True
two_agent,llama3-1-8b,SRP,SRP_15,EASY,PYTHON,True,SRP,SRP,7.01,True
two_agent,llama3-1-8b,SRP,SRP_16,EASY,PYTHON,True,SRP,SRP,10.75,True
two_agent,llama3-1-8b,SRP,SRP_17,MODERATE,PYTHON,True,SRP,SRP,17.26,True
two_agent,llama3-1-8b,SRP,SRP_18,MODERATE,PYTHON,False,ISP,SRP,19.05,True
two_agent,llama3-1-8b,SRP,SRP_19,MODERATE,PYTHON,True,SRP,SRP,20.68,True
two_agent,llama3-1-8b,SRP,SRP_20,MODERATE,PYTHON,True,SRP,SRP,15.56,True
two_agent,llama3-1-8b,SRP,SRP_21,HARD,PYTHON,True,SRP,SRP,25.07,True
two_agent,llama3-1-8b,SRP,SRP_22,HARD,PYTHON,True,SRP,SRP,27.12,True
two_agent,llama3-1-8b,SRP,SRP_23,HARD,PYTHON,True,SRP,SRP,25.64,True
two_agent,llama3-1-8b,SRP,SRP_24,HARD,PYTHON,True,SRP,SRP,23.54,True
two_agent,llama3-1-8b,SRP,SRP_25,EASY,KOTLIN,True,SRP,SRP,2.29,True
two_agent,llama3-1-8b,SRP,SRP_26,EASY,KOTLIN,True,SRP,SRP,11.58,True
two_agent,llama3-1-8b,SRP,SRP_27,EASY,KOTLIN,True,SRP,SRP,2.54,True
two_agent,llama3-1-8b,SRP,SRP_28,EASY,KOTLIN,True,SRP,SRP,8.68,True
two_agent,llama3-1-8b,SRP,SRP_29,MODERATE,KOTLIN,False,DIP,SRP,16.07,True
two_agent,llama3-1-8b,SRP,SRP_30,MODERATE,KOTLIN,True,SRP,SRP,17.39,True
two_agent,llama3-1-8b,SRP,SRP_31,MODERATE,KOTLIN,True,SRP,SRP,17.51,True
two_agent,llama3-1-8b,SRP,SRP_32,MODERATE,KOTLIN,True,SRP,SRP,18.43,True
two_agent,llama3-1-8b,SRP,SRP_33,HARD,KOTLIN,True,SRP,SRP,23.14,True
two_agent,llama3-1-8b,SRP,SRP_34,HARD,KOTLIN,True,SRP,SRP,22.25,True
two_agent,llama3-1-8b,SRP,SRP_35,HARD,KOTLIN,True,SRP,SRP,25.06,True
two_agent,llama3-1-8b,SRP,SRP_36,HARD,KOTLIN,True,SRP,SRP,26.43,True
two_agent,llama3-1-8b,SRP,SRP_37,EASY,CSHARP,False,,SRP,4.28,True
two_agent,llama3-1-8b,SRP,SRP_38,EASY,CSHARP,False,OCP,SRP,11.78,True
two_agent,llama3-1-8b,SRP,SRP_39,EASY,CSHARP,True,SRP,SRP,12.0,True
two_agent,llama3-1-8b,SRP,SRP_40,EASY,CSHARP,True,SRP,SRP,9.99,True
two_agent,llama3-1-8b,SRP,SRP_41,MODERATE,CSHARP,True,SRP,SRP,16.87,True
two_agent,llama3-1-8b,SRP,SRP_42,MODERATE,CSHARP,True,"SRP, DIP",SRP,18.43,True
two_agent,llama3-1-8b,SRP,SRP_43,MODERATE,CSHARP,True,SRP,SRP,21.99,True
two_agent,llama3-1-8b,SRP,SRP_44,MODERATE,CSHARP,True,SRP,SRP,17.1,True
two_agent,llama3-1-8b,SRP,SRP_45,HARD,CSHARP,True,SRP,SRP,24.85,True
two_agent,llama3-1-8b,SRP,SRP_46,HARD,CSHARP,False,DIP,SRP,25.57,True
two_agent,llama3-1-8b,SRP,SRP_47,HARD,CSHARP,True,SRP,SRP,26.81,True
two_agent,llama3-1-8b,SRP,SRP_48,HARD,CSHARP,True,"SRP, DIP",SRP,31.67,True
two_agent,llama3-1-8b,OCP,OCP_1,EASY,CSHARP,True,OCP,OCP,13.52,True
two_agent,llama3-1-8b,OCP,OCP_2,EASY,CSHARP,True,OCP,OCP,13.2,True
two_agent,llama3-1-8b,OCP,OCP_3,EASY,CSHARP,True,OCP,OCP,14.05,True
